Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2013-01-01,1,Ciutat Vella,1,el Raval,7,1,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,21,1,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,42,1,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,97,1,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,28,1,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,108,1,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,27,1,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,78,1,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,43,1,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,57,1,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,61,1,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,71,1,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,51,1,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,65,1,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,80,1,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,55,1,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,76,1,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,66,1,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,98,1,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,82,1,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,134,1,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,108,1,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,188,1,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,99,1,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,251,1,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,153,1,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,290,1,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,100,1,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,209,1,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,68,1,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,116,1,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,14,1,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,17,1,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,1,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,8,1,20,1
2013-01-01,1,Ciutat Vella,1,el Raval,65,2,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,155,2,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,273,2,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,691,2,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,383,2,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,881,2,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,479,2,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,1217,2,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,471,2,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,1201,2,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,482,2,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,985,2,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,455,2,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,736,2,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,396,2,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,567,2,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,351,2,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,450,2,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,331,2,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,342,2,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,353,2,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,335,2,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,307,2,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,254,2,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,339,2,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,272,2,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,307,2,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,151,2,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,237,2,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,84,2,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,81,2,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,21,2,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,14,2,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,2,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,2,20,1
2013-01-01,1,Ciutat Vella,1,el Raval,265,3,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,281,3,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,401,3,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,548,3,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,381,3,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,624,3,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,474,3,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,784,3,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,471,3,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,770,3,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,435,3,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,614,3,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,343,3,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,450,3,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,302,3,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,306,3,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,192,3,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,219,3,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,163,3,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,154,3,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,120,3,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,115,3,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,89,3,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,81,3,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,91,3,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,63,3,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,75,3,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,45,3,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,47,3,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,23,3,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,17,3,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,3,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,3,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,3,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,3,20,1
2013-01-01,1,Ciutat Vella,1,el Raval,77,4,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,42,4,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,413,4,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,324,4,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,503,4,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,563,4,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,533,4,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,644,4,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,455,4,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,638,4,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,386,4,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,485,4,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,338,4,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,409,4,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,294,4,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,311,4,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,190,4,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,219,4,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,110,4,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,145,4,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,76,4,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,89,4,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,34,4,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,70,4,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,47,4,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,50,4,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,36,4,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,29,4,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,19,4,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,19,4,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,4,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,8,4,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,4,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,4,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,226,5,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,144,5,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,887,5,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,617,5,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,987,5,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,912,5,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,697,5,7,1
2013-01-01,1,Ciutat Vella,1,el Raval,777,5,7,2
2013-01-01,1,Ciutat Vella,1,el Raval,475,5,8,1
2013-01-01,1,Ciutat Vella,1,el Raval,540,5,8,2
2013-01-01,1,Ciutat Vella,1,el Raval,330,5,9,1
2013-01-01,1,Ciutat Vella,1,el Raval,388,5,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,231,5,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,256,5,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,175,5,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,177,5,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,120,5,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,130,5,12,2
2013-01-01,1,Ciutat Vella,1,el Raval,73,5,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,85,5,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,44,5,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,49,5,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,24,5,15,1
2013-01-01,1,Ciutat Vella,1,el Raval,31,5,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,17,5,16,1
2013-01-01,1,Ciutat Vella,1,el Raval,19,5,16,2
2013-01-01,1,Ciutat Vella,1,el Raval,18,5,17,1
2013-01-01,1,Ciutat Vella,1,el Raval,12,5,17,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,5,18,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,18,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,19,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,19,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,5,20,1
2013-01-01,1,Ciutat Vella,1,el Raval,235,6,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,369,6,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,48,6,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,87,6,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,15,6,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,34,6,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,10,6,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,9,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,10,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,10,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,11,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,11,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,12,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,13,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,13,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,14,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,14,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,15,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,6,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,1,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,30,1,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,1,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,1,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,1,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,1,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,1,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,19,1,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,1,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,28,1,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,32,1,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,17,1,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,1,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,71,1,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,44,1,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,44,1,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,67,1,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,19,1,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,1,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1,19,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,2,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,2,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,80,2,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,56,2,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,154,2,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,65,2,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,204,2,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,62,2,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,166,2,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,64,2,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,171,2,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,70,2,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,145,2,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,2,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,140,2,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,2,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,117,2,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,101,2,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,114,2,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,97,2,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,119,2,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,82,2,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,64,2,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,95,2,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,2,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,94,2,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,2,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,99,2,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,24,2,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,45,2,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,19,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,2,20,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,3,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,60,3,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,91,3,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,138,3,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,121,3,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,185,3,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,114,3,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,223,3,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,107,3,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,227,3,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,104,3,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,169,3,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,3,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,124,3,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,89,3,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,118,3,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,3,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,83,3,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,3,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,3,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,51,3,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,62,3,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,41,3,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,31,3,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,43,3,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,30,3,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,31,3,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,17,3,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,29,3,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,3,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,3,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,3,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,3,19,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,20,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,31,4,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,29,4,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,202,4,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,159,4,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,246,4,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,291,4,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,240,4,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,286,4,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,195,4,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,282,4,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,151,4,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,174,4,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,135,4,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,207,4,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,127,4,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,149,4,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,82,4,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,114,4,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,4,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,4,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,39,4,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,53,4,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,26,4,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,4,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,29,4,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,4,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,27,4,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,17,4,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,21,4,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,4,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,4,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,19,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,19,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,126,5,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,5,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,511,5,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,346,5,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,529,5,6,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,444,5,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,382,5,7,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,390,5,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,269,5,8,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,310,5,8,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,186,5,9,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,206,5,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,155,5,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,154,5,10,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,117,5,11,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,130,5,11,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,78,5,12,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,5,12,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,5,13,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,5,13,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,5,14,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,35,5,14,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,5,15,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,5,15,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,5,16,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,21,5,16,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,5,17,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,5,17,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,5,18,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,5,18,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,19,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,20,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,6,3,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,48,6,3,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,6,4,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,6,4,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,6,5,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,6,5,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,6,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,7,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,9,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,10,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,16,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,3,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,6,1,4,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,4,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,10,1,5,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,19,1,5,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,6,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,6,1,6,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,7,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,8,1,7,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,8,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,8,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,8,1,9,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,9,1,9,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,10,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,12,1,10,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,38,1,11,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,27,1,11,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,56,1,12,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,33,1,12,2
