"Data_Referencia","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor","NIV_EDUCA_esta","EDAT_Q","SEXE","id"
2003,1,"Ciutat Vella",1,"el Raval","45",1,3,1,1
2003,1,"Ciutat Vella",1,"el Raval","43",1,3,2,2
2003,1,"Ciutat Vella",1,"el Raval","59",1,4,1,3
2003,1,"Ciutat Vella",1,"el Raval","130",1,4,2,4
2003,1,"Ciutat Vella",1,"el Raval","63",1,5,1,5
2003,1,"Ciutat Vella",1,"el Raval","184",1,5,2,6
2003,1,"Ciutat Vella",1,"el Raval","77",1,6,1,7
2003,1,"Ciutat Vella",1,"el Raval","176",1,6,2,8
2003,1,"Ciutat Vella",1,"el Raval","71",1,7,1,9
2003,1,"Ciutat Vella",1,"el Raval","151",1,7,2,10
2003,1,"Ciutat Vella",1,"el Raval","121",1,8,1,11
2003,1,"Ciutat Vella",1,"el Raval","134",1,8,2,12
2003,1,"Ciutat Vella",1,"el Raval","127",1,9,1,13
2003,1,"Ciutat Vella",1,"el Raval","137",1,9,2,14
2003,1,"Ciutat Vella",1,"el Raval","145",1,10,1,15
2003,1,"Ciutat Vella",1,"el Raval","145",1,10,2,16
2003,1,"Ciutat Vella",1,"el Raval","222",1,11,1,17
2003,1,"Ciutat Vella",1,"el Raval","180",1,11,2,18
2003,1,"Ciutat Vella",1,"el Raval","269",1,12,1,19
2003,1,"Ciutat Vella",1,"el Raval","214",1,12,2,20
2003,1,"Ciutat Vella",1,"el Raval","404",1,13,1,21
2003,1,"Ciutat Vella",1,"el Raval","301",1,13,2,22
2003,1,"Ciutat Vella",1,"el Raval","561",1,14,1,23
2003,1,"Ciutat Vella",1,"el Raval","291",1,14,2,24
2003,1,"Ciutat Vella",1,"el Raval","562",1,15,1,25
2003,1,"Ciutat Vella",1,"el Raval","275",1,15,2,26
2003,1,"Ciutat Vella",1,"el Raval","484",1,16,1,27
2003,1,"Ciutat Vella",1,"el Raval","131",1,16,2,28
2003,1,"Ciutat Vella",1,"el Raval","273",1,17,1,29
2003,1,"Ciutat Vella",1,"el Raval","67",1,17,2,30
2003,1,"Ciutat Vella",1,"el Raval","140",1,18,1,31
2003,1,"Ciutat Vella",1,"el Raval","25",1,18,2,32
2003,1,"Ciutat Vella",1,"el Raval","41",1,19,1,33
2003,1,"Ciutat Vella",1,"el Raval","5",1,19,2,34
2003,1,"Ciutat Vella",1,"el Raval","..",1,20,1,35
2003,1,"Ciutat Vella",1,"el Raval","80",2,3,1,36
2003,1,"Ciutat Vella",1,"el Raval","90",2,3,2,37
2003,1,"Ciutat Vella",1,"el Raval","350",2,4,1,38
2003,1,"Ciutat Vella",1,"el Raval","774",2,4,2,39
2003,1,"Ciutat Vella",1,"el Raval","542",2,5,1,40
2003,1,"Ciutat Vella",1,"el Raval","1265",2,5,2,41
2003,1,"Ciutat Vella",1,"el Raval","460",2,6,1,42
2003,1,"Ciutat Vella",1,"el Raval","1290",2,6,2,43
2003,1,"Ciutat Vella",1,"el Raval","456",2,7,1,44
2003,1,"Ciutat Vella",1,"el Raval","1002",2,7,2,45
2003,1,"Ciutat Vella",1,"el Raval","446",2,8,1,46
2003,1,"Ciutat Vella",1,"el Raval","756",2,8,2,47
2003,1,"Ciutat Vella",1,"el Raval","433",2,9,1,48
2003,1,"Ciutat Vella",1,"el Raval","700",2,9,2,49
2003,1,"Ciutat Vella",1,"el Raval","401",2,10,1,50
2003,1,"Ciutat Vella",1,"el Raval","520",2,10,2,51
2003,1,"Ciutat Vella",1,"el Raval","414",2,11,1,52
2003,1,"Ciutat Vella",1,"el Raval","486",2,11,2,53
2003,1,"Ciutat Vella",1,"el Raval","349",2,12,1,54
2003,1,"Ciutat Vella",1,"el Raval","407",2,12,2,55
2003,1,"Ciutat Vella",1,"el Raval","460",2,13,1,56
2003,1,"Ciutat Vella",1,"el Raval","479",2,13,2,57
2003,1,"Ciutat Vella",1,"el Raval","490",2,14,1,58
2003,1,"Ciutat Vella",1,"el Raval","400",2,14,2,59
2003,1,"Ciutat Vella",1,"el Raval","525",2,15,1,60
2003,1,"Ciutat Vella",1,"el Raval","304",2,15,2,61
2003,1,"Ciutat Vella",1,"el Raval","344",2,16,1,62
2003,1,"Ciutat Vella",1,"el Raval","154",2,16,2,63
2003,1,"Ciutat Vella",1,"el Raval","169",2,17,1,64
2003,1,"Ciutat Vella",1,"el Raval","78",2,17,2,65
2003,1,"Ciutat Vella",1,"el Raval","67",2,18,1,66
2003,1,"Ciutat Vella",1,"el Raval","20",2,18,2,67
2003,1,"Ciutat Vella",1,"el Raval","16",2,19,1,68
2003,1,"Ciutat Vella",1,"el Raval","..",2,19,2,69
2003,1,"Ciutat Vella",1,"el Raval","..",2,20,1,70
2003,1,"Ciutat Vella",1,"el Raval","107",3,3,1,71
2003,1,"Ciutat Vella",1,"el Raval","140",3,3,2,72
2003,1,"Ciutat Vella",1,"el Raval","325",3,4,1,73
2003,1,"Ciutat Vella",1,"el Raval","456",3,4,2,74
2003,1,"Ciutat Vella",1,"el Raval","479",3,5,1,75
2003,1,"Ciutat Vella",1,"el Raval","717",3,5,2,76
2003,1,"Ciutat Vella",1,"el Raval","453",3,6,1,77
2003,1,"Ciutat Vella",1,"el Raval","680",3,6,2,78
2003,1,"Ciutat Vella",1,"el Raval","393",3,7,1,79
2003,1,"Ciutat Vella",1,"el Raval","512",3,7,2,80
2003,1,"Ciutat Vella",1,"el Raval","326",3,8,1,81
2003,1,"Ciutat Vella",1,"el Raval","386",3,8,2,82
2003,1,"Ciutat Vella",1,"el Raval","238",3,9,1,83
2003,1,"Ciutat Vella",1,"el Raval","290",3,9,2,84
2003,1,"Ciutat Vella",1,"el Raval","201",3,10,1,85
2003,1,"Ciutat Vella",1,"el Raval","195",3,10,2,86
2003,1,"Ciutat Vella",1,"el Raval","126",3,11,1,87
2003,1,"Ciutat Vella",1,"el Raval","169",3,11,2,88
2003,1,"Ciutat Vella",1,"el Raval","98",3,12,1,89
2003,1,"Ciutat Vella",1,"el Raval","120",3,12,2,90
2003,1,"Ciutat Vella",1,"el Raval","108",3,13,1,91
2003,1,"Ciutat Vella",1,"el Raval","112",3,13,2,92
2003,1,"Ciutat Vella",1,"el Raval","106",3,14,1,93
2003,1,"Ciutat Vella",1,"el Raval","85",3,14,2,94
2003,1,"Ciutat Vella",1,"el Raval","95",3,15,1,95
2003,1,"Ciutat Vella",1,"el Raval","66",3,15,2,96
2003,1,"Ciutat Vella",1,"el Raval","54",3,16,1,97
2003,1,"Ciutat Vella",1,"el Raval","39",3,16,2,98
2003,1,"Ciutat Vella",1,"el Raval","28",3,17,1,99
2003,1,"Ciutat Vella",1,"el Raval","17",3,17,2,100
2003,1,"Ciutat Vella",1,"el Raval","8",3,18,1,101
2003,1,"Ciutat Vella",1,"el Raval","7",3,18,2,102
2003,1,"Ciutat Vella",1,"el Raval","..",3,19,1,103
2003,1,"Ciutat Vella",1,"el Raval","..",3,20,2,104
2003,1,"Ciutat Vella",1,"el Raval","65",4,3,1,105
2003,1,"Ciutat Vella",1,"el Raval","57",4,3,2,106
2003,1,"Ciutat Vella",1,"el Raval","447",4,4,1,107
2003,1,"Ciutat Vella",1,"el Raval","375",4,4,2,108
2003,1,"Ciutat Vella",1,"el Raval","637",4,5,1,109
2003,1,"Ciutat Vella",1,"el Raval","687",4,5,2,110
2003,1,"Ciutat Vella",1,"el Raval","542",4,6,1,111
2003,1,"Ciutat Vella",1,"el Raval","647",4,6,2,112
2003,1,"Ciutat Vella",1,"el Raval","431",4,7,1,113
2003,1,"Ciutat Vella",1,"el Raval","541",4,7,2,114
2003,1,"Ciutat Vella",1,"el Raval","349",4,8,1,115
2003,1,"Ciutat Vella",1,"el Raval","400",4,8,2,116
2003,1,"Ciutat Vella",1,"el Raval","230",4,9,1,117
2003,1,"Ciutat Vella",1,"el Raval","290",4,9,2,118
2003,1,"Ciutat Vella",1,"el Raval","133",4,10,1,119
2003,1,"Ciutat Vella",1,"el Raval","188",4,10,2,120
2003,1,"Ciutat Vella",1,"el Raval","86",4,11,1,121
2003,1,"Ciutat Vella",1,"el Raval","129",4,11,2,122
2003,1,"Ciutat Vella",1,"el Raval","37",4,12,1,123
2003,1,"Ciutat Vella",1,"el Raval","107",4,12,2,124
2003,1,"Ciutat Vella",1,"el Raval","60",4,13,1,125
2003,1,"Ciutat Vella",1,"el Raval","81",4,13,2,126
2003,1,"Ciutat Vella",1,"el Raval","54",4,14,1,127
2003,1,"Ciutat Vella",1,"el Raval","60",4,14,2,128
2003,1,"Ciutat Vella",1,"el Raval","37",4,15,1,129
2003,1,"Ciutat Vella",1,"el Raval","48",4,15,2,130
2003,1,"Ciutat Vella",1,"el Raval","25",4,16,1,131
2003,1,"Ciutat Vella",1,"el Raval","38",4,16,2,132
2003,1,"Ciutat Vella",1,"el Raval","9",4,17,1,133
2003,1,"Ciutat Vella",1,"el Raval","16",4,17,2,134
2003,1,"Ciutat Vella",1,"el Raval","..",4,18,1,135
2003,1,"Ciutat Vella",1,"el Raval","..",4,18,2,136
2003,1,"Ciutat Vella",1,"el Raval","..",4,19,1,137
2003,1,"Ciutat Vella",1,"el Raval","..",4,19,2,138
2003,1,"Ciutat Vella",1,"el Raval","..",4,20,1,139
2003,1,"Ciutat Vella",1,"el Raval","15",5,3,1,140
2003,1,"Ciutat Vella",1,"el Raval","6",5,3,2,141
2003,1,"Ciutat Vella",1,"el Raval","151",5,4,1,142
2003,1,"Ciutat Vella",1,"el Raval","94",5,4,2,143
2003,1,"Ciutat Vella",1,"el Raval","437",5,5,1,144
2003,1,"Ciutat Vella",1,"el Raval","444",5,5,2,145
2003,1,"Ciutat Vella",1,"el Raval","505",5,6,1,146
2003,1,"Ciutat Vella",1,"el Raval","558",5,6,2,147
2003,1,"Ciutat Vella",1,"el Raval","388",5,7,1,148
2003,1,"Ciutat Vella",1,"el Raval","438",5,7,2,149
2003,1,"Ciutat Vella",1,"el Raval","261",5,8,1,150
2003,1,"Ciutat Vella",1,"el Raval","275",5,8,2,151
2003,1,"Ciutat Vella",1,"el Raval","193",5,9,1,152
2003,1,"Ciutat Vella",1,"el Raval","206",5,9,2,153
2003,1,"Ciutat Vella",1,"el Raval","118",5,10,1,154
2003,1,"Ciutat Vella",1,"el Raval","143",5,10,2,155
2003,1,"Ciutat Vella",1,"el Raval","80",5,11,1,156
2003,1,"Ciutat Vella",1,"el Raval","97",5,11,2,157
2003,1,"Ciutat Vella",1,"el Raval","39",5,12,1,158
2003,1,"Ciutat Vella",1,"el Raval","50",5,12,2,159
2003,1,"Ciutat Vella",1,"el Raval","33",5,13,1,160
2003,1,"Ciutat Vella",1,"el Raval","47",5,13,2,161
2003,1,"Ciutat Vella",1,"el Raval","35",5,14,1,162
2003,1,"Ciutat Vella",1,"el Raval","40",5,14,2,163
2003,1,"Ciutat Vella",1,"el Raval","30",5,15,1,164
2003,1,"Ciutat Vella",1,"el Raval","27",5,15,2,165
2003,1,"Ciutat Vella",1,"el Raval","23",5,16,1,166
2003,1,"Ciutat Vella",1,"el Raval","22",5,16,2,167
2003,1,"Ciutat Vella",1,"el Raval","11",5,17,1,168
2003,1,"Ciutat Vella",1,"el Raval","10",5,17,2,169
2003,1,"Ciutat Vella",1,"el Raval","9",5,18,1,170
2003,1,"Ciutat Vella",1,"el Raval","..",5,19,1,171
2003,1,"Ciutat Vella",1,"el Raval","..",5,20,1,172
2003,1,"Ciutat Vella",1,"el Raval","302",6,3,1,173
2003,1,"Ciutat Vella",1,"el Raval","353",6,3,2,174
2003,1,"Ciutat Vella",1,"el Raval","99",6,4,1,175
2003,1,"Ciutat Vella",1,"el Raval","147",6,4,2,176
2003,1,"Ciutat Vella",1,"el Raval","5",6,5,1,177
2003,1,"Ciutat Vella",1,"el Raval","9",6,5,2,178
2003,1,"Ciutat Vella",1,"el Raval","..",6,6,1,179
2003,1,"Ciutat Vella",1,"el Raval","..",6,6,2,180
2003,1,"Ciutat Vella",1,"el Raval","5",6,7,1,181
2003,1,"Ciutat Vella",1,"el Raval","..",6,7,2,182
2003,1,"Ciutat Vella",1,"el Raval","..",6,8,1,183
2003,1,"Ciutat Vella",1,"el Raval","..",6,8,2,184
2003,1,"Ciutat Vella",1,"el Raval","..",6,9,1,185
2003,1,"Ciutat Vella",1,"el Raval","..",6,9,2,186
2003,1,"Ciutat Vella",1,"el Raval","..",6,10,1,187
2003,1,"Ciutat Vella",1,"el Raval","..",6,11,1,188
2003,1,"Ciutat Vella",1,"el Raval","..",6,11,2,189
2003,1,"Ciutat Vella",1,"el Raval","5",6,12,1,190
2003,1,"Ciutat Vella",1,"el Raval","..",6,12,2,191
2003,1,"Ciutat Vella",1,"el Raval","..",6,13,1,192
2003,1,"Ciutat Vella",1,"el Raval","..",6,13,2,193
2003,1,"Ciutat Vella",1,"el Raval","..",6,14,1,194
2003,1,"Ciutat Vella",1,"el Raval","..",6,14,2,195
2003,1,"Ciutat Vella",1,"el Raval","5",6,15,1,196
2003,1,"Ciutat Vella",1,"el Raval","..",6,15,2,197
2003,1,"Ciutat Vella",1,"el Raval","..",6,16,1,198
2003,1,"Ciutat Vella",1,"el Raval","..",6,16,2,199
2003,1,"Ciutat Vella",1,"el Raval","..",6,17,1,200
2003,1,"Ciutat Vella",1,"el Raval","..",6,17,2,201
2003,1,"Ciutat Vella",2,"el Barri Gòtic","20",1,3,1,202
2003,1,"Ciutat Vella",2,"el Barri Gòtic","34",1,3,2,203
2003,1,"Ciutat Vella",2,"el Barri Gòtic","24",1,4,1,204
2003,1,"Ciutat Vella",2,"el Barri Gòtic","35",1,4,2,205
2003,1,"Ciutat Vella",2,"el Barri Gòtic","28",1,5,1,206
2003,1,"Ciutat Vella",2,"el Barri Gòtic","101",1,5,2,207
2003,1,"Ciutat Vella",2,"el Barri Gòtic","23",1,6,1,208
2003,1,"Ciutat Vella",2,"el Barri Gòtic","101",1,6,2,209
2003,1,"Ciutat Vella",2,"el Barri Gòtic","28",1,7,1,210
2003,1,"Ciutat Vella",2,"el Barri Gòtic","64",1,7,2,211
2003,1,"Ciutat Vella",2,"el Barri Gòtic","29",1,8,1,212
2003,1,"Ciutat Vella",2,"el Barri Gòtic","49",1,8,2,213
2003,1,"Ciutat Vella",2,"el Barri Gòtic","23",1,9,1,214
2003,1,"Ciutat Vella",2,"el Barri Gòtic","56",1,9,2,215
2003,1,"Ciutat Vella",2,"el Barri Gòtic","35",1,10,1,216
2003,1,"Ciutat Vella",2,"el Barri Gòtic","53",1,10,2,217
2003,1,"Ciutat Vella",2,"el Barri Gòtic","51",1,11,1,218
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",1,11,2,219
2003,1,"Ciutat Vella",2,"el Barri Gòtic","97",1,12,1,220
2003,1,"Ciutat Vella",2,"el Barri Gòtic","86",1,12,2,221
2003,1,"Ciutat Vella",2,"el Barri Gòtic","119",1,13,1,222
2003,1,"Ciutat Vella",2,"el Barri Gòtic","108",1,13,2,223
2003,1,"Ciutat Vella",2,"el Barri Gòtic","157",1,14,1,224
2003,1,"Ciutat Vella",2,"el Barri Gòtic","116",1,14,2,225
2003,1,"Ciutat Vella",2,"el Barri Gòtic","159",1,15,1,226
2003,1,"Ciutat Vella",2,"el Barri Gòtic","79",1,15,2,227
2003,1,"Ciutat Vella",2,"el Barri Gòtic","134",1,16,1,228
2003,1,"Ciutat Vella",2,"el Barri Gòtic","36",1,16,2,229
2003,1,"Ciutat Vella",2,"el Barri Gòtic","85",1,17,1,230
2003,1,"Ciutat Vella",2,"el Barri Gòtic","27",1,17,2,231
2003,1,"Ciutat Vella",2,"el Barri Gòtic","46",1,18,1,232
2003,1,"Ciutat Vella",2,"el Barri Gòtic","5",1,18,2,233
2003,1,"Ciutat Vella",2,"el Barri Gòtic","14",1,19,1,234
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",1,20,1,235
2003,1,"Ciutat Vella",2,"el Barri Gòtic","26",2,3,1,236
2003,1,"Ciutat Vella",2,"el Barri Gòtic","76",2,3,2,237
2003,1,"Ciutat Vella",2,"el Barri Gòtic","156",2,4,1,238
2003,1,"Ciutat Vella",2,"el Barri Gòtic","576",2,4,2,239
2003,1,"Ciutat Vella",2,"el Barri Gòtic","219",2,5,1,240
2003,1,"Ciutat Vella",2,"el Barri Gòtic","1026",2,5,2,241
2003,1,"Ciutat Vella",2,"el Barri Gòtic","199",2,6,1,242
2003,1,"Ciutat Vella",2,"el Barri Gòtic","776",2,6,2,243
2003,1,"Ciutat Vella",2,"el Barri Gòtic","177",2,7,1,244
2003,1,"Ciutat Vella",2,"el Barri Gòtic","564",2,7,2,245
2003,1,"Ciutat Vella",2,"el Barri Gòtic","150",2,8,1,246
2003,1,"Ciutat Vella",2,"el Barri Gòtic","484",2,8,2,247
2003,1,"Ciutat Vella",2,"el Barri Gòtic","167",2,9,1,248
2003,1,"Ciutat Vella",2,"el Barri Gòtic","354",2,9,2,249
2003,1,"Ciutat Vella",2,"el Barri Gòtic","184",2,10,1,250
2003,1,"Ciutat Vella",2,"el Barri Gòtic","236",2,10,2,251
2003,1,"Ciutat Vella",2,"el Barri Gòtic","163",2,11,1,252
2003,1,"Ciutat Vella",2,"el Barri Gòtic","209",2,11,2,253
2003,1,"Ciutat Vella",2,"el Barri Gòtic","129",2,12,1,254
2003,1,"Ciutat Vella",2,"el Barri Gòtic","173",2,12,2,255
2003,1,"Ciutat Vella",2,"el Barri Gòtic","162",2,13,1,256
2003,1,"Ciutat Vella",2,"el Barri Gòtic","174",2,13,2,257
2003,1,"Ciutat Vella",2,"el Barri Gòtic","169",2,14,1,258
2003,1,"Ciutat Vella",2,"el Barri Gòtic","143",2,14,2,259
2003,1,"Ciutat Vella",2,"el Barri Gòtic","207",2,15,1,260
2003,1,"Ciutat Vella",2,"el Barri Gòtic","98",2,15,2,261
2003,1,"Ciutat Vella",2,"el Barri Gòtic","171",2,16,1,262
2003,1,"Ciutat Vella",2,"el Barri Gòtic","73",2,16,2,263
2003,1,"Ciutat Vella",2,"el Barri Gòtic","92",2,17,1,264
2003,1,"Ciutat Vella",2,"el Barri Gòtic","38",2,17,2,265
2003,1,"Ciutat Vella",2,"el Barri Gòtic","43",2,18,1,266
2003,1,"Ciutat Vella",2,"el Barri Gòtic","11",2,18,2,267
2003,1,"Ciutat Vella",2,"el Barri Gòtic","13",2,19,1,268
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",2,19,2,269
2003,1,"Ciutat Vella",2,"el Barri Gòtic","59",3,3,1,270
2003,1,"Ciutat Vella",2,"el Barri Gòtic","55",3,3,2,271
2003,1,"Ciutat Vella",2,"el Barri Gòtic","155",3,4,1,272
2003,1,"Ciutat Vella",2,"el Barri Gòtic","238",3,4,2,273
2003,1,"Ciutat Vella",2,"el Barri Gòtic","176",3,5,1,274
2003,1,"Ciutat Vella",2,"el Barri Gòtic","362",3,5,2,275
2003,1,"Ciutat Vella",2,"el Barri Gòtic","155",3,6,1,276
2003,1,"Ciutat Vella",2,"el Barri Gòtic","348",3,6,2,277
2003,1,"Ciutat Vella",2,"el Barri Gòtic","120",3,7,1,278
2003,1,"Ciutat Vella",2,"el Barri Gòtic","255",3,7,2,279
2003,1,"Ciutat Vella",2,"el Barri Gòtic","122",3,8,1,280
2003,1,"Ciutat Vella",2,"el Barri Gòtic","171",3,8,2,281
2003,1,"Ciutat Vella",2,"el Barri Gòtic","96",3,9,1,282
2003,1,"Ciutat Vella",2,"el Barri Gòtic","131",3,9,2,283
2003,1,"Ciutat Vella",2,"el Barri Gòtic","81",3,10,1,284
2003,1,"Ciutat Vella",2,"el Barri Gòtic","114",3,10,2,285
2003,1,"Ciutat Vella",2,"el Barri Gòtic","72",3,11,1,286
2003,1,"Ciutat Vella",2,"el Barri Gòtic","74",3,11,2,287
2003,1,"Ciutat Vella",2,"el Barri Gòtic","55",3,12,1,288
2003,1,"Ciutat Vella",2,"el Barri Gòtic","45",3,12,2,289
2003,1,"Ciutat Vella",2,"el Barri Gòtic","63",3,13,1,290
2003,1,"Ciutat Vella",2,"el Barri Gòtic","46",3,13,2,291
2003,1,"Ciutat Vella",2,"el Barri Gòtic","62",3,14,1,292
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",3,14,2,293
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",3,15,1,294
2003,1,"Ciutat Vella",2,"el Barri Gòtic","38",3,15,2,295
2003,1,"Ciutat Vella",2,"el Barri Gòtic","41",3,16,1,296
2003,1,"Ciutat Vella",2,"el Barri Gòtic","25",3,16,2,297
2003,1,"Ciutat Vella",2,"el Barri Gòtic","18",3,17,1,298
2003,1,"Ciutat Vella",2,"el Barri Gòtic","13",3,17,2,299
2003,1,"Ciutat Vella",2,"el Barri Gòtic","6",3,18,1,300
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",3,18,2,301
2003,1,"Ciutat Vella",2,"el Barri Gòtic","36",4,3,1,302
2003,1,"Ciutat Vella",2,"el Barri Gòtic","27",4,3,2,303
2003,1,"Ciutat Vella",2,"el Barri Gòtic","220",4,4,1,304
2003,1,"Ciutat Vella",2,"el Barri Gòtic","237",4,4,2,305
2003,1,"Ciutat Vella",2,"el Barri Gòtic","329",4,5,1,306
2003,1,"Ciutat Vella",2,"el Barri Gòtic","459",4,5,2,307
2003,1,"Ciutat Vella",2,"el Barri Gòtic","266",4,6,1,308
2003,1,"Ciutat Vella",2,"el Barri Gòtic","400",4,6,2,309
2003,1,"Ciutat Vella",2,"el Barri Gòtic","210",4,7,1,310
2003,1,"Ciutat Vella",2,"el Barri Gòtic","347",4,7,2,311
2003,1,"Ciutat Vella",2,"el Barri Gòtic","181",4,8,1,312
2003,1,"Ciutat Vella",2,"el Barri Gòtic","270",4,8,2,313
2003,1,"Ciutat Vella",2,"el Barri Gòtic","119",4,9,1,314
2003,1,"Ciutat Vella",2,"el Barri Gòtic","162",4,9,2,315
2003,1,"Ciutat Vella",2,"el Barri Gòtic","91",4,10,1,316
2003,1,"Ciutat Vella",2,"el Barri Gòtic","121",4,10,2,317
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",4,11,1,318
2003,1,"Ciutat Vella",2,"el Barri Gòtic","82",4,11,2,319
2003,1,"Ciutat Vella",2,"el Barri Gòtic","38",4,12,1,320
2003,1,"Ciutat Vella",2,"el Barri Gòtic","63",4,12,2,321
2003,1,"Ciutat Vella",2,"el Barri Gòtic","33",4,13,1,322
2003,1,"Ciutat Vella",2,"el Barri Gòtic","65",4,13,2,323
2003,1,"Ciutat Vella",2,"el Barri Gòtic","39",4,14,1,324
2003,1,"Ciutat Vella",2,"el Barri Gòtic","46",4,14,2,325
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",4,15,1,326
2003,1,"Ciutat Vella",2,"el Barri Gòtic","38",4,15,2,327
2003,1,"Ciutat Vella",2,"el Barri Gòtic","32",4,16,1,328
2003,1,"Ciutat Vella",2,"el Barri Gòtic","30",4,16,2,329
2003,1,"Ciutat Vella",2,"el Barri Gòtic","12",4,17,1,330
2003,1,"Ciutat Vella",2,"el Barri Gòtic","9",4,17,2,331
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",4,18,1,332
2003,1,"Ciutat Vella",2,"el Barri Gòtic","6",4,18,2,333
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",4,19,2,334
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",4,20,1,335
2003,1,"Ciutat Vella",2,"el Barri Gòtic","6",5,3,1,336
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",5,3,2,337
2003,1,"Ciutat Vella",2,"el Barri Gòtic","83",5,4,1,338
2003,1,"Ciutat Vella",2,"el Barri Gòtic","84",5,4,2,339
2003,1,"Ciutat Vella",2,"el Barri Gòtic","337",5,5,1,340
2003,1,"Ciutat Vella",2,"el Barri Gòtic","290",5,5,2,341
2003,1,"Ciutat Vella",2,"el Barri Gòtic","366",5,6,1,342
2003,1,"Ciutat Vella",2,"el Barri Gòtic","420",5,6,2,343
2003,1,"Ciutat Vella",2,"el Barri Gòtic","318",5,7,1,344
2003,1,"Ciutat Vella",2,"el Barri Gòtic","333",5,7,2,345
2003,1,"Ciutat Vella",2,"el Barri Gòtic","202",5,8,1,346
2003,1,"Ciutat Vella",2,"el Barri Gòtic","213",5,8,2,347
2003,1,"Ciutat Vella",2,"el Barri Gòtic","159",5,9,1,348
2003,1,"Ciutat Vella",2,"el Barri Gòtic","142",5,9,2,349
2003,1,"Ciutat Vella",2,"el Barri Gòtic","99",5,10,1,350
2003,1,"Ciutat Vella",2,"el Barri Gòtic","121",5,10,2,351
2003,1,"Ciutat Vella",2,"el Barri Gòtic","74",5,11,1,352
2003,1,"Ciutat Vella",2,"el Barri Gòtic","79",5,11,2,353
2003,1,"Ciutat Vella",2,"el Barri Gòtic","25",5,12,1,354
2003,1,"Ciutat Vella",2,"el Barri Gòtic","43",5,12,2,355
2003,1,"Ciutat Vella",2,"el Barri Gòtic","31",5,13,1,356
2003,1,"Ciutat Vella",2,"el Barri Gòtic","33",5,13,2,357
2003,1,"Ciutat Vella",2,"el Barri Gòtic","25",5,14,1,358
2003,1,"Ciutat Vella",2,"el Barri Gòtic","39",5,14,2,359
2003,1,"Ciutat Vella",2,"el Barri Gòtic","34",5,15,1,360
2003,1,"Ciutat Vella",2,"el Barri Gòtic","34",5,15,2,361
2003,1,"Ciutat Vella",2,"el Barri Gòtic","25",5,16,1,362
2003,1,"Ciutat Vella",2,"el Barri Gòtic","30",5,16,2,363
2003,1,"Ciutat Vella",2,"el Barri Gòtic","13",5,17,1,364
2003,1,"Ciutat Vella",2,"el Barri Gòtic","17",5,17,2,365
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",5,18,1,366
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",5,18,2,367
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",5,19,1,368
2003,1,"Ciutat Vella",2,"el Barri Gòtic","103",6,3,1,369
2003,1,"Ciutat Vella",2,"el Barri Gòtic","127",6,3,2,370
2003,1,"Ciutat Vella",2,"el Barri Gòtic","47",6,4,1,371
2003,1,"Ciutat Vella",2,"el Barri Gòtic","48",6,4,2,372
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,5,2,373
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,6,2,374
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,7,1,375
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,7,2,376
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,10,2,377
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,11,2,378
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,12,2,379
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,13,2,380
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,14,1,381
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,14,2,382
2003,1,"Ciutat Vella",2,"el Barri Gòtic","..",6,16,1,383
2003,1,"Ciutat Vella",3,"la Barceloneta","16",1,3,1,384
2003,1,"Ciutat Vella",3,"la Barceloneta","24",1,3,2,385
2003,1,"Ciutat Vella",3,"la Barceloneta","14",1,4,1,386
2003,1,"Ciutat Vella",3,"la Barceloneta","12",1,4,2,387
2003,1,"Ciutat Vella",3,"la Barceloneta","15",1,5,1,388
2003,1,"Ciutat Vella",3,"la Barceloneta","36",1,5,2,389
2003,1,"Ciutat Vella",3,"la Barceloneta","13",1,6,1,390
2003,1,"Ciutat Vella",3,"la Barceloneta","29",1,6,2,391
2003,1,"Ciutat Vella",3,"la Barceloneta","12",1,7,1,392
2003,1,"Ciutat Vella",3,"la Barceloneta","24",1,7,2,393
